time,Power_lower_kW,Power_upper_kW,Capacity_lower_kWh,Capacity_upper_kWh,Ref_driving_energy_kWh
2026-02-23 12:00:00+01:00,0.0,700.0,58948.40039999999,59033.914399999994,14.737471076021642
2026-02-23 12:15:00+01:00,0.0,700.0,59033.914399999994,59033.914399999994,14.737471076021642
2026-02-23 12:30:00+01:00,0.0,700.0,59033.914399999994,59033.914399999994,14.737471076021642
2026-02-23 12:45:00+01:00,0.0,1400.0,59033.914399999994,59033.914399999994,35.21349434069298
2026-02-23 13:00:00+01:00,0.0,1400.0,59033.914399999994,59199.344,35.21349434069298
2026-02-23 13:15:00+01:00,0.0,1050.0,59199.344,59199.344,20.670297061781426
2026-02-23 13:30:00+01:00,0.0,1050.0,59199.344,59207.859599999996,20.670297061781426
2026-02-23 13:45:00+01:00,0.0,700.0,59207.859599999996,59207.859599999996,0.34386849035285627
2026-02-23 14:00:00+01:00,0.0,700.0,59207.859599999996,59207.859599999996,0.34386849035285627
2026-02-23 14:15:00+01:00,0.0,700.0,59207.859599999996,59207.859599999996,0.34386849035285627
2026-02-23 14:30:00+01:00,0.0,700.0,59207.859599999996,59207.859599999996,0.34386849035285627
2026-02-23 14:45:00+01:00,0.0,700.0,59207.859599999996,59207.859599999996,0.34386849035285627
2026-02-23 15:00:00+01:00,0.0,1050.0,59207.859599999996,59207.859599999996,1.8096711413101465
2026-02-23 15:15:00+01:00,0.0,1050.0,59207.859599999996,59293.609599999996,1.8096711413101465
2026-02-23 15:30:00+01:00,0.0,1050.0,59293.609599999996,59293.609599999996,1.8096711413101465
2026-02-23 15:45:00+01:00,0.0,1050.0,59293.609599999996,59347.1988,1.8096711413101465
2026-02-23 16:00:00+01:00,0.0,1400.0,59347.1988,59347.1988,2.1724543925416735
2026-02-23 16:15:00+01:00,0.0,1400.0,59347.1988,59429.6812,2.1724543925416735
2026-02-23 16:30:00+01:00,0.0,1400.0,59429.6812,59429.6812,2.1724543925416735
2026-02-23 16:45:00+01:00,0.0,2450.0,59429.6812,59429.6812,5.042556512153998
2026-02-23 17:00:00+01:00,0.0,2450.0,59429.6812,59686.9312,5.042556512153998
2026-02-23 17:15:00+01:00,0.0,2800.0,59686.9312,59686.9312,15.462990728393684
2026-02-23 17:30:00+01:00,0.0,2800.0,59686.9312,59824.7116,15.462990728393684
2026-02-23 17:45:00+01:00,0.0,2800.0,59824.7116,59824.7116,15.462990728393684
2026-02-23 18:00:00+01:00,0.0,2800.0,59824.7116,59910.4616,15.462990728393684
2026-02-23 18:15:00+01:00,0.0,2800.0,59910.4616,59910.4616,15.462990728393684
2026-02-23 18:30:00+01:00,0.0,2800.0,59910.4616,59996.2116,15.462990728393684
2026-02-23 18:45:00+01:00,0.0,2800.0,59996.2116,59996.2116,15.462990728393684
2026-02-23 19:00:00+01:00,0.0,2800.0,59996.2116,60081.9616,15.462990728393684
2026-02-23 19:15:00+01:00,0.0,2800.0,60081.9616,60081.9616,15.462990728393684
2026-02-23 19:30:00+01:00,0.0,2800.0,60081.9616,60167.7116,15.462990728393684
2026-02-23 19:45:00+01:00,0.0,2800.0,60167.7116,60167.7116,15.462990728393684
2026-02-23 20:00:00+01:00,0.0,2800.0,60167.7116,60218.92680000001,15.462990728393684
2026-02-23 20:15:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 20:30:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 20:45:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 21:00:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 21:15:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 21:30:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 21:45:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 22:00:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 22:15:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 22:30:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 22:45:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 23:00:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 23:15:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 23:30:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-23 23:45:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 00:00:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 00:15:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 00:30:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 00:45:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 01:00:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 01:15:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 01:30:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 01:45:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 02:00:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 02:15:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 02:30:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 02:45:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 03:00:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 03:15:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 03:30:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 03:45:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 04:00:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 04:15:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 04:30:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 04:45:00+01:00,0.0,2800.0,60218.92680000001,60218.92680000001,15.462990728393684
2026-02-24 05:00:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,5.042556512153998
2026-02-24 05:15:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,5.042556512153998
2026-02-24 05:30:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,5.042556512153998
2026-02-24 05:45:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,5.042556512153998
2026-02-24 06:00:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,5.042556512153998
2026-02-24 06:15:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,5.042556512153998
2026-02-24 06:30:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,5.042556512153998
2026-02-24 06:45:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,5.042556512153998
2026-02-24 07:00:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,5.042556512153998
2026-02-24 07:15:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,5.042556512153998
2026-02-24 07:30:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,5.042556512153998
2026-02-24 07:45:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 08:00:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 08:15:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 08:30:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 08:45:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 09:00:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 09:15:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 09:30:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 09:45:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 10:00:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 10:15:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 10:30:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 10:45:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 11:00:00+01:00,0.0,2100.0,60218.92680000001,60218.92680000001,3.5308422264397117
2026-02-24 11:15:00+01:00,0.0,2450.0,60218.92680000001,60218.92680000001,308.1500258999091
2026-02-24 11:30:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 11:45:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 12:00:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 12:15:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 12:30:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 12:45:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 13:00:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 13:15:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 13:30:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 13:45:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 14:00:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 14:15:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 14:30:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 14:45:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 15:00:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5308422264397117
2026-02-24 15:15:00+01:00,0.0,1750.0,60304.67680000001,60304.67680000001,2.0650395754824213
2026-02-24 15:30:00+01:00,0.0,1750.0,60304.67680000001,60304.67680000001,2.0650395754824213
2026-02-24 15:45:00+01:00,0.0,1750.0,60304.67680000001,60304.67680000001,2.0650395754824213
2026-02-24 16:00:00+01:00,0.0,2100.0,60304.67680000001,60304.67680000001,3.5353408388449092
2026-02-24 16:15:00+01:00,0.0,2100.0,60304.67680000001,60365.1944,3.5353408388449092
2026-02-24 16:30:00+01:00,0.0,2100.0,60365.1944,60365.1944,3.5353408388449092
2026-02-24 16:45:00+01:00,0.0,2100.0,60365.1944,60365.1944,3.5353408388449092
2026-02-24 17:00:00+01:00,0.0,2100.0,60365.1944,60365.1944,3.5353408388449092
2026-02-24 17:15:00+01:00,0.0,2450.0,60365.1944,60365.1944,11.44597913671725
2026-02-24 17:30:00+01:00,0.0,2450.0,60365.1944,60450.9444,11.44597913671725
2026-02-24 17:45:00+01:00,0.0,2450.0,60450.9444,60450.9444,11.44597913671725
2026-02-24 18:00:00+01:00,0.0,2450.0,60450.9444,60536.6944,11.44597913671725
2026-02-24 18:15:00+01:00,0.0,2450.0,60536.6944,60536.6944,11.44597913671725
2026-02-24 18:30:00+01:00,0.0,2800.0,60536.6944,60622.444400000015,12.786225574915171
2026-02-24 18:45:00+01:00,0.0,2800.0,60622.444400000015,60692.05680000001,12.786225574915171
2026-02-24 19:00:00+01:00,0.0,2800.0,60692.05680000001,60777.80680000001,12.786225574915171
2026-02-24 19:15:00+01:00,0.0,2800.0,60777.80680000001,60777.80680000001,12.786225574915171
2026-02-24 19:30:00+01:00,0.0,2800.0,60777.80680000001,60799.1708,12.786225574915171
2026-02-24 19:45:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 20:00:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 20:15:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 20:30:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 20:45:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 21:00:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 21:15:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 21:30:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 21:45:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 22:00:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 22:15:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 22:30:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 22:45:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 23:00:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 23:15:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 23:30:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-24 23:45:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-25 00:00:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-25 00:15:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-25 00:30:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-25 00:45:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-25 01:00:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-25 01:15:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-25 01:30:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-25 01:45:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-25 02:00:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-25 02:15:00+01:00,0.0,2800.0,60799.1708,60799.1708,12.786225574915171
2026-02-25 02:30:00+01:00,0.0,2450.0,60799.1708,60799.1708,11.315924311552683
2026-02-25 02:45:00+01:00,0.0,2450.0,60799.1708,60799.1708,11.315924311552683
2026-02-25 03:00:00+01:00,0.0,2450.0,60799.1708,60799.1708,11.315924311552683
2026-02-25 03:15:00+01:00,0.0,2450.0,60799.1708,60799.1708,11.315924311552683
2026-02-25 03:30:00+01:00,0.0,2450.0,60799.1708,60799.1708,11.315924311552683
2026-02-25 03:45:00+01:00,0.0,2450.0,60799.1708,60799.1708,11.315924311552683
2026-02-25 04:00:00+01:00,0.0,2450.0,60799.1708,60799.1708,11.315924311552683
2026-02-25 04:15:00+01:00,0.0,2450.0,60799.1708,60799.1708,11.315924311552683
2026-02-25 04:30:00+01:00,0.0,2450.0,60799.1708,60799.1708,11.315924311552683
2026-02-25 04:45:00+01:00,0.0,2450.0,60799.1708,60799.1708,11.315924311552683
2026-02-25 05:00:00+01:00,0.0,2100.0,60799.1708,60799.1708,3.405286013680343
2026-02-25 05:15:00+01:00,0.0,2100.0,60799.1708,60799.1708,3.405286013680343
2026-02-25 05:30:00+01:00,0.0,2100.0,60799.1708,60799.1708,3.405286013680343
2026-02-25 05:45:00+01:00,0.0,2100.0,60799.1708,60799.1708,3.405286013680343
2026-02-25 06:00:00+01:00,0.0,2100.0,60799.1708,60799.1708,3.405286013680343
2026-02-25 06:15:00+01:00,0.0,2100.0,60799.1708,60799.1708,3.405286013680343
2026-02-25 06:30:00+01:00,0.0,2100.0,60799.1708,60799.1708,3.405286013680343
2026-02-25 06:45:00+01:00,0.0,2100.0,60799.1708,60799.1708,3.405286013680343
2026-02-25 07:00:00+01:00,0.0,2100.0,60799.1708,60799.1708,3.405286013680343
2026-02-25 07:15:00+01:00,0.0,1750.0,60799.1708,60799.1708,2.5532743518727625
2026-02-25 07:30:00+01:00,0.0,1750.0,60799.1708,60799.1708,2.5532743518727625
2026-02-25 07:45:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 08:00:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 08:15:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 08:30:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 08:45:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 09:00:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 09:15:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 09:30:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 09:45:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 10:00:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 10:15:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 10:30:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 10:45:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 11:00:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 11:15:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 11:30:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 11:45:00+01:00,0.0,1400.0,60799.1708,60799.1708,1.213027913674841
2026-02-25 12:00:00+01:00,0.0,1750.0,60799.1708,60799.1708,2.8973427824795053
2026-02-25 12:15:00+01:00,0.0,1750.0,60799.1708,60884.9208,2.8973427824795053
2026-02-25 12:30:00+01:00,0.0,1750.0,60884.9208,60884.9208,2.8973427824795053
2026-02-25 12:45:00+01:00,0.0,1750.0,60884.9208,60926.2692,2.8973427824795053
2026-02-25 13:00:00+01:00,0.0,1750.0,60926.2692,60926.2692,2.8973427824795053
2026-02-25 13:15:00+01:00,0.0,1750.0,60926.2692,60926.2692,2.8973427824795053
2026-02-25 13:30:00+01:00,0.0,1750.0,60926.2692,60926.2692,2.8973427824795053
2026-02-25 13:45:00+01:00,0.0,1750.0,60926.2692,60926.2692,2.8973427824795053
2026-02-25 14:00:00+01:00,0.0,1750.0,60926.2692,60926.2692,2.8973427824795053
2026-02-25 14:15:00+01:00,0.0,1750.0,60926.2692,60926.2692,2.8973427824795053
2026-02-25 14:30:00+01:00,0.0,1750.0,60926.2692,60926.2692,2.8973427824795053
2026-02-25 14:45:00+01:00,0.0,1750.0,60926.2692,60926.2692,2.8973427824795053
2026-02-25 15:00:00+01:00,0.0,1400.0,60926.2692,60926.2692,2.3909666103890475
2026-02-25 15:15:00+01:00,0.0,1400.0,60926.2692,60926.2692,2.3909666103890475
2026-02-25 15:30:00+01:00,0.0,1750.0,60926.2692,60926.2692,2.497126758284795
2026-02-25 15:45:00+01:00,0.0,1750.0,60926.2692,60984.84200000001,2.497126758284795
2026-02-25 16:00:00+01:00,0.0,2100.0,60984.84200000001,60984.84200000001,4.931878944873717
2026-02-25 16:15:00+01:00,0.0,2100.0,60984.84200000001,61070.59200000001,4.931878944873717
2026-02-25 16:30:00+01:00,0.0,2100.0,61070.59200000001,61070.59200000001,4.931878944873717
2026-02-25 16:45:00+01:00,0.0,2100.0,61070.59200000001,61151.86600000001,4.931878944873717
2026-02-25 17:00:00+01:00,0.0,2450.0,61151.86600000001,61151.86600000001,6.681838128547187
2026-02-25 17:15:00+01:00,0.0,2450.0,61151.86600000001,61237.61600000001,6.681838128547187
2026-02-25 17:30:00+01:00,0.0,2450.0,61237.61600000001,61237.61600000001,6.681838128547187
2026-02-25 17:45:00+01:00,0.0,3150.0,61237.61600000001,61246.1888,15.129457543880886
2026-02-25 18:00:00+01:00,0.0,3150.0,61246.1888,61417.6888,15.129457543880886
2026-02-25 18:15:00+01:00,0.0,3150.0,61417.6888,61417.6888,15.129457543880886
2026-02-25 18:30:00+01:00,0.0,3150.0,61417.6888,61517.56,15.129457543880886
2026-02-25 18:45:00+01:00,0.0,3150.0,61517.56,61517.56,15.129457543880886
2026-02-25 19:00:00+01:00,0.0,3150.0,61517.56,61603.31000000001,15.129457543880886
2026-02-25 19:15:00+01:00,0.0,3150.0,61603.31000000001,61603.31000000001,15.129457543880886
2026-02-25 19:30:00+01:00,0.0,3150.0,61603.31000000001,61689.06,15.129457543880886
2026-02-25 19:45:00+01:00,0.0,3150.0,61689.06,61689.06,15.129457543880886
2026-02-25 20:00:00+01:00,0.0,3150.0,61689.06,61774.81,15.129457543880886
2026-02-25 20:15:00+01:00,0.0,3150.0,61774.81,61774.81,15.129457543880886
2026-02-25 20:30:00+01:00,0.0,3150.0,61774.81,61824.3092,15.129457543880886
2026-02-25 20:45:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 21:00:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 21:15:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 21:30:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 21:45:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 22:00:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 22:15:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 22:30:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 22:45:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 23:00:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 23:15:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 23:30:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-25 23:45:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-26 00:00:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-26 00:15:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-26 00:30:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-26 00:45:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-26 01:00:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-26 01:15:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-26 01:30:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-26 01:45:00+01:00,0.0,3150.0,61824.3092,61824.3092,15.129457543880886
2026-02-26 02:00:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 02:15:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 02:30:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 02:45:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 03:00:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 03:15:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 03:30:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 03:45:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 04:00:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 04:15:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 04:30:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 04:45:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 05:00:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 05:15:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 05:30:00+01:00,0.0,2800.0,61824.3092,61824.3092,14.766674292649359
2026-02-26 05:45:00+01:00,0.0,2450.0,61824.3092,61824.3092,14.572400495539275
2026-02-26 06:00:00+01:00,0.0,2450.0,61824.3092,61824.3092,14.572400495539275
2026-02-26 06:15:00+01:00,0.0,2450.0,61824.3092,61824.3092,14.572400495539275
2026-02-26 06:30:00+01:00,0.0,2450.0,61824.3092,61824.3092,14.572400495539275
2026-02-26 06:45:00+01:00,0.0,2100.0,61824.3092,61824.3092,12.822441311865806
2026-02-26 07:00:00+01:00,0.0,2100.0,61824.3092,61824.3092,12.822441311865806
2026-02-26 07:15:00+01:00,0.0,1750.0,61824.3092,61824.3092,11.138126443061141
2026-02-26 07:30:00+01:00,0.0,1750.0,61824.3092,61824.3092,9.608873878543271
2026-02-26 07:45:00+01:00,0.0,1750.0,61824.3092,61884.2548,9.608873878543271
2026-02-26 08:00:00+01:00,0.0,1750.0,61884.2548,61884.2548,9.608873878543271
2026-02-26 08:15:00+01:00,0.0,1750.0,61884.2548,61884.2548,9.608873878543271
2026-02-26 08:30:00+01:00,0.0,1750.0,61884.2548,61884.2548,9.608873878543271
2026-02-26 08:45:00+01:00,0.0,2100.0,61884.2548,61884.2548,12.186765035005855
2026-02-26 09:00:00+01:00,0.0,2100.0,61884.2548,61960.044799999996,12.186765035005855
2026-02-26 09:15:00+01:00,0.0,2100.0,61960.044799999996,61960.044799999996,12.186765035005855
2026-02-26 09:30:00+01:00,0.0,1750.0,61960.044799999996,61960.044799999996,9.752012848416934
2026-02-26 09:45:00+01:00,0.0,1750.0,61960.044799999996,61960.044799999996,9.752012848416934
2026-02-26 10:00:00+01:00,0.0,1750.0,61960.044799999996,61960.044799999996,9.752012848416934
2026-02-26 10:15:00+01:00,0.0,1750.0,61960.044799999996,61960.044799999996,9.752012848416934
2026-02-26 10:30:00+01:00,0.0,2100.0,61960.044799999996,61960.044799999996,25.06760468515163
2026-02-26 10:45:00+01:00,0.0,2450.0,61960.044799999996,62035.091199999995,52.539169311001956
2026-02-26 11:00:00+01:00,0.0,2450.0,62035.091199999995,62115.8576,52.539169311001956
2026-02-26 11:15:00+01:00,0.0,2450.0,62115.8576,62115.8576,52.539169311001956
2026-02-26 11:30:00+01:00,0.0,2100.0,62115.8576,62115.8576,25.06760468515163
2026-02-26 11:45:00+01:00,0.0,1750.0,62115.8576,62115.8576,9.752012848416934
2026-02-26 12:00:00+01:00,0.0,1750.0,62115.8576,62115.8576,9.752012848416934
2026-02-26 12:15:00+01:00,0.0,1400.0,62115.8576,62115.8576,3.1572913922669064
2026-02-26 12:30:00+01:00,0.0,1400.0,62115.8576,62115.8576,3.1572913922669064
2026-02-26 12:45:00+01:00,0.0,1400.0,62115.8576,62115.8576,3.1572913922669064
